Date,Location,Variety,Price,Year,Month,Quarter,Day_of_year,Season,Is_Yala,Is_Maha,Price_lag1,Price_lag2,Price_lag3,Price_lag6,Price_lag12,Rolling_Mean_3,Rolling_Mean_6,Rolling_Mean_12,Rolling_Std_3,Rolling_Std_6,Price_vs_3MA,Price_vs_6MA,Price_Change_1m,Price_Change_3m,YoY_Price,YoY_Change,YoY_Change_Pct
2002-10-15,Dambulla,BITTER GOURD,31.5,2002,10,4,288,Intermediate2,0,0,23.7,29.38,28.75,19.5,27.58,28.19333333333333,30.25333333333333,24.814166666666665,4.0331294714319865,3.9265234835241496,3.3066666666666684,1.2466666666666697,0.3291139240506329,0.09565217391304337,27.58,3.9200000000000017,14.213197969543154
2002-11-15,Dambulla,BITTER GOURD,37.63,2002,11,4,319,Intermediate2,0,0,31.5,23.7,29.38,34.25,28.25,30.94333333333334,30.816666666666666,25.59583333333333,6.9816640805278904,4.767089957895344,6.686666666666664,6.813333333333336,0.19460317460317467,0.28080326752893137,28.25,9.380000000000003,33.20353982300886
2002-12-15,Dambulla,BITTER GOURD,27.25,2002,12,4,349,Yala,1,0,37.63,31.5,23.7,33.94,22.75,32.126666666666665,29.701666666666668,25.97083333333333,5.218297934512113,4.671879350611126,-4.876666666666665,-2.451666666666668,-0.2758437416954558,0.14978902953586504,22.75,4.5,19.78021978021978
2003-01-15,Dambulla,BITTER GOURD,27.42,2003,1,1,15,Yala,1,0,27.25,37.63,31.5,28.75,10.25,30.76666666666667,29.48,27.401666666666667,5.944428764257616,4.756843491223981,-3.3466666666666676,-2.0599999999999987,0.006238532110091732,-0.12952380952380949,10.25,17.17,167.51219512195124
2003-02-15,Dambulla,BITTER GOURD,22.75,2003,2,1,46,Yala,1,0,27.42,27.25,37.63,29.38,14.25,25.80666666666667,28.375,28.11,2.6485153073624317,5.497172909778257,-3.0566666666666684,-5.625,-0.17031363967906643,-0.39542917884666495,14.25,8.5,59.64912280701754
2003-03-15,Dambulla,BITTER GOURD,22.75,2003,3,1,74,Maha,0,1,22.75,27.42,27.25,23.7,21.25,24.30666666666667,28.21666666666667,28.235,2.696225757115501,5.669728976473797,-1.5566666666666684,-5.466666666666669,0.0,-0.1651376146788991,21.25,1.5,7.0588235294117645
2003-04-15,Dambulla,BITTER GOURD,20.75,2003,4,2,105,Maha,0,1,22.75,22.75,27.42,31.5,19.5,22.083333333333332,26.425,28.339166666666667,1.1547005383790891,6.106382726295488,-1.3333333333333321,-5.675000000000001,-0.08791208791208793,-0.24325309992706057,19.5,1.25,6.41025641025641
2003-05-15,Dambulla,BITTER GOURD,24.0,2003,5,2,135,Maha,0,1,20.75,22.75,22.75,37.63,34.25,22.5,24.153333333333332,27.485,1.639359631075391,2.676016940653881,1.5,-0.15333333333333243,0.15662650602409633,0.05494505494505497,34.25,-10.25,-29.927007299270077
2003-06-15,Dambulla,BITTER GOURD,26.75,2003,6,2,166,Intermediate1,0,0,24.0,20.75,22.75,27.25,33.94,23.833333333333332,24.069999999999997,26.885833333333334,3.0034702151566335,2.5658137110865806,2.916666666666668,2.6800000000000033,0.11458333333333326,0.17582417582417587,33.94,-7.189999999999998,-21.184443134944015
2003-07-15,Dambulla,BITTER GOURD,21.75,2003,7,3,196,Intermediate1,0,0,26.75,24.0,20.75,27.42,28.75,24.166666666666668,23.125,26.3025,2.504163200219397,2.084166500066606,-2.416666666666668,-1.375,-0.1869158878504673,0.04819277108433728,28.75,-7.0,-24.347826086956523
2003-08-15,Dambulla,BITTER GOURD,19.83,2003,8,3,227,Intermediate1,0,0,21.75,26.75,24.0,22.75,29.38,22.776666666666667,22.638333333333335,25.506666666666664,3.5724128167574642,2.4905454556515436,-2.946666666666669,-2.808333333333337,-0.08827586206896565,-0.17375000000000007,29.38,-9.55,-32.50510551395507
2003-09-15,Dambulla,BITTER GOURD,24.9,2003,9,3,258,Intermediate2,0,0,19.83,21.75,26.75,22.75,23.7,22.159999999999997,22.99666666666667,25.60666666666667,2.559746081157199,2.6588092572929245,2.740000000000002,1.9033333333333289,0.25567322239031776,-0.06915887850467295,23.7,1.1999999999999993,5.063291139240503
2003-10-15,Dambulla,BITTER GOURD,30.8,2003,10,4,288,Intermediate2,0,0,24.9,19.83,21.75,20.75,31.5,25.176666666666666,24.671666666666667,25.548333333333336,5.490230717677818,3.856347581153255,5.623333333333335,6.128333333333334,0.2369477911646587,0.4160919540229886,31.5,-0.6999999999999993,-2.2222222222222197
2003-11-15,Dambulla,BITTER GOURD,31.35,2003,11,4,319,Intermediate2,0,0,30.8,24.9,19.83,24.0,37.63,29.016666666666666,25.896666666666665,25.025000000000002,3.575728364030636,4.679793442735113,2.3333333333333357,5.453333333333337,0.017857142857142794,0.5809379727685327,37.63,-6.280000000000001,-16.688812117990967
2003-12-15,Dambulla,BITTER GOURD,31.1,2003,12,4,349,Yala,1,0,31.35,30.8,24.9,26.75,27.25,31.083333333333332,26.62166666666667,25.345833333333335,0.27537852736420343,5.151603310297344,0.016666666666669272,4.478333333333332,-0.00797448165869219,0.24899598393574318,27.25,3.8500000000000014,14.128440366972484
2004-01-15,Dambulla,BITTER GOURD,19.85,2004,1,1,15,Yala,1,0,31.1,31.35,30.8,21.75,27.42,27.433333333333337,26.305000000000003,24.715,6.568548799646168,5.553660954721659,-7.583333333333336,-6.455000000000002,-0.36173633440514463,-0.35551948051948046,27.42,-7.57,-27.607585703865787
2004-02-15,Dambulla,BITTER GOURD,19.55,2004,2,1,46,Yala,1,0,19.85,31.1,31.35,19.83,22.75,23.5,26.258333333333336,24.448333333333334,6.583502107541214,5.61973457261698,-3.9499999999999993,-6.708333333333336,-0.015113350125944613,-0.37639553429027117,22.75,-3.1999999999999993,-14.065934065934064
2004-03-15,Dambulla,BITTER GOURD,18.6,2004,3,1,75,Maha,0,1,19.55,19.85,31.1,24.9,22.75,19.333333333333336,25.20833333333334,24.102500000000003,0.6525590650146146,6.451311236226831,-0.7333333333333343,-6.608333333333338,-0.04859335038363166,-0.40192926045016075,22.75,-4.149999999999999,-18.241758241758234
2004-04-15,Dambulla,BITTER GOURD,22.45,2004,4,2,106,Maha,0,1,18.6,19.55,19.85,30.8,20.75,20.200000000000003,23.816666666666666,24.24416666666667,2.005617112013023,5.879087230741399,2.2499999999999964,-1.3666666666666671,0.20698924731182777,0.13098236775818628,20.75,1.6999999999999993,8.192771084337345
2004-05-15,Dambulla,BITTER GOURD,26.3,2004,5,2,136,Maha,0,1,22.45,18.6,19.55,31.35,24.0,22.45,22.974999999999998,24.435833333333335,3.8499999999999472,4.85764860812306,3.8500000000000014,3.325000000000003,0.17149220489977735,0.34526854219948855,24.0,2.3000000000000007,9.583333333333337
2004-06-15,Dambulla,BITTER GOURD,31.1,2004,6,2,167,Intermediate1,0,0,26.3,22.45,18.6,31.1,26.75,26.616666666666664,22.975000000000005,24.798333333333336,4.333685883094571,4.85764860812306,4.483333333333338,8.124999999999996,0.18250950570342206,0.672043010752688,26.75,4.350000000000001,16.26168224299066
2004-07-15,Dambulla,BITTER GOURD,22.4,2004,7,3,197,Intermediate1,0,0,31.1,26.3,22.45,19.85,21.75,26.599999999999998,23.400000000000002,24.852500000000003,4.357751713900167,4.6360543568858095,-4.199999999999999,-1.0000000000000036,-0.279742765273312,-0.0022271714922049712,21.75,0.6499999999999986,2.98850574712643
2004-08-15,Dambulla,BITTER GOURD,19.56,2004,8,3,228,Intermediate1,0,0,22.4,31.1,26.3,19.55,19.83,24.353333333333335,23.401666666666667,24.830000000000002,6.01286398759635,4.634394962308087,-4.7933333333333366,-3.8416666666666686,-0.12678571428571428,-0.2562737642585552,19.83,-0.2699999999999996,-1.361573373676246
2004-09-15,Dambulla,BITTER GOURD,20.15,2004,9,3,259,Intermediate2,0,0,19.56,22.4,31.1,18.6,24.9,20.703333333333333,23.66,24.434166666666666,1.4986771945061723,4.347528033262109,-0.5533333333333346,-3.5100000000000016,0.030163599182004175,-0.35209003215434087,24.9,-4.75,-19.076305220883537
2004-10-15,Dambulla,BITTER GOURD,30.775,2004,10,4,289,Intermediate2,0,0,20.15,19.56,22.4,22.45,30.8,23.495,25.0475,24.432083333333335,6.311562801715569,5.140295468161329,7.279999999999998,5.727499999999999,0.5272952853598016,0.3738839285714286,30.8,-0.02500000000000213,-0.0811688311688381
2004-11-15,Dambulla,BITTER GOURD,41.4,2004,11,4,320,Intermediate2,0,0,30.775,20.15,19.56,26.3,31.35,30.774999999999995,27.564166666666665,25.269583333333333,10.625,8.484656985798928,10.625000000000004,13.835833333333333,0.34524776604386687,1.1165644171779143,31.35,10.049999999999997,32.05741626794257
2004-12-15,Dambulla,BITTER GOURD,29.9,2004,12,4,350,Yala,1,0,41.4,30.775,20.15,31.1,31.1,34.025,27.364166666666666,25.169583333333332,6.40190401365095,8.398345323137562,-4.125,2.5358333333333327,-0.2777777777777778,0.4838709677419355,31.1,-1.2000000000000028,-3.858520900321552
2005-01-15,Dambulla,BITTER GOURD,22.7,2005,1,1,15,Yala,1,0,29.9,41.4,30.775,22.4,19.85,31.33333333333333,27.414166666666663,25.407083333333336,9.43203760241303,8.363701582832004,-8.63333333333333,-4.714166666666664,-0.24080267558528423,-0.26238830219333875,19.85,2.849999999999998,14.357682619647344
2005-02-15,Dambulla,BITTER GOURD,28.55,2005,2,1,46,Yala,1,0,22.7,29.9,41.4,19.56,19.55,27.05,28.912499999999998,26.157083333333333,3.827205246651902,7.4281853436757945,1.5,-0.36249999999999716,0.2577092511013217,-0.3103864734299516,19.55,9.0,46.03580562659847
2005-04-15,Dambulla,BITTER GOURD,16.8,2005,4,2,105,Maha,0,1,28.55,22.7,29.9,20.15,18.6,22.683333333333334,28.354166666666668,26.00708333333333,5.875017730469668,8.293979995555,-5.883333333333333,-11.554166666666667,-0.4115586690017513,-0.4381270903010033,18.6,-1.8000000000000007,-9.677419354838712
2005-05-15,Dambulla,BITTER GOURD,22.68,2005,5,2,135,Maha,0,1,16.8,28.55,22.7,30.775,22.45,22.676666666666666,27.005,26.02625,5.875000709219784,8.477791575640431,0.0033333333333338544,-4.324999999999999,0.34999999999999987,-0.0008810572687224516,22.45,0.23000000000000043,1.0244988864142557
2005-06-15,Dambulla,BITTER GOURD,31.0,2005,6,2,166,Intermediate1,0,0,22.68,16.8,28.55,41.4,26.3,23.493333333333336,25.271666666666665,26.417916666666667,7.134853420591975,5.478723999862246,7.506666666666664,5.728333333333335,0.36684303350970016,0.08581436077057791,26.3,4.699999999999999,17.870722433460074
2005-07-15,Dambulla,BITTER GOURD,32.05,2005,7,3,196,Intermediate1,0,0,31.0,22.68,16.8,29.9,31.1,28.576666666666668,25.629999999999995,26.497083333333332,5.133578998450617,5.896371765755607,3.473333333333329,6.420000000000002,0.03387096774193532,0.9077380952380949,31.1,0.9499999999999957,3.0546623794212078
2005-08-15,Dambulla,BITTER GOURD,29.2,2005,8,3,227,Intermediate1,0,0,32.05,31.0,22.68,22.7,22.4,30.75,26.713333333333335,27.06375,1.4413535305399625,5.847295671219862,-1.5500000000000007,2.4866666666666646,-0.0889235569422776,0.28747795414462085,22.4,6.800000000000001,30.35714285714286
2005-09-15,Dambulla,BITTER GOURD,31.6,2005,9,3,258,Intermediate2,0,0,29.2,32.05,31.0,28.55,19.56,30.95,27.221666666666664,28.067083333333333,1.5321553446044645,6.162955189409261,0.6500000000000021,4.378333333333337,0.08219178082191791,0.019354838709677358,19.56,12.040000000000003,61.554192229038875
2005-10-15,Dambulla,BITTER GOURD,31.25,2005,10,4,288,Intermediate2,0,0,31.6,29.2,32.05,16.8,20.15,30.683333333333334,29.63,28.992083333333337,1.2964695651396332,3.5419203830690287,0.5666666666666664,1.620000000000001,-0.011075949367088667,-0.024960998439937487,20.15,11.100000000000001,55.08684863523574
2005-11-15,Dambulla,BITTER GOURD,37.76,2005,11,4,319,Intermediate2,0,0,31.25,31.6,29.2,22.68,30.775,33.53666666666667,32.14333333333334,29.574166666666667,3.661698148855726,2.919566177819317,4.223333333333329,5.61666666666666,0.20831999999999984,0.29315068493150687,30.775,6.984999999999999,22.696994313566204
