time,temperature_2m_mean (°C),relative_humidity_2m_mean (%),precipitation_sum (mm),weather_event_classification,severity,city
2021-02-21,15.1,93,10.2,Heavy Rain,Heavy,Nuwara Eliya
2021-02-22,15.2,89,0.9,Light Rain,Light,Nuwara Eliya
2021-02-23,15.3,89,0.4,Light Rain,Light,Nuwara Eliya
2021-02-24,15.5,75,0.2,Light Rain,Light,Nuwara Eliya
2021-02-25,15.7,76,1.6,Light Rain,Light,Nuwara Eliya
2021-02-26,16.0,76,0.0,Dry,Mild,Nuwara Eliya
2021-02-27,16.0,70,0.0,Dry,Mild,Nuwara Eliya
2021-02-28,15.4,60,0.0,Dry,Mild,Nuwara Eliya
2021-03-01,13.9,66,0.0,Dry,Cold,Nuwara Eliya
2021-03-02,13.7,60,0.0,Dry,Cold,Nuwara Eliya
2021-03-03,13.8,72,0.9,Light Rain,Light,Nuwara Eliya
2021-03-04,14.5,76,0.8,Light Rain,Light,Nuwara Eliya
2021-03-05,15.1,71,1.6,Light Rain,Light,Nuwara Eliya
2021-03-06,16.3,77,2.7,Moderate Rain,Moderate,Nuwara Eliya
2021-03-07,15.9,87,5.9,Moderate Rain,Moderate,Nuwara Eliya
2021-03-08,16.1,92,4.2,Moderate Rain,Moderate,Nuwara Eliya
2021-03-09,15.6,75,0.3,Light Rain,Light,Nuwara Eliya
2021-03-10,14.9,85,8.0,Heavy Rain,Heavy,Nuwara Eliya
2021-03-11,15.0,83,0.9,Light Rain,Light,Nuwara Eliya
2021-03-12,15.1,84,0.0,Dry,Mild,Nuwara Eliya
2021-03-13,15.8,82,0.0,Dry,Mild,Nuwara Eliya
2021-03-14,15.3,86,3.0,Moderate Rain,Moderate,Nuwara Eliya
2021-03-15,15.9,75,0.6,Light Rain,Light,Nuwara Eliya
2021-03-16,15.3,78,2.1,Light Rain,Light,Nuwara Eliya
2021-03-17,15.4,78,1.0,Light Rain,Light,Nuwara Eliya
2021-03-18,15.3,67,0.0,Dry,Mild,Nuwara Eliya
2021-03-19,15.2,80,4.0,Moderate Rain,Moderate,Nuwara Eliya
2021-03-20,15.6,80,2.0,Light Rain,Light,Nuwara Eliya
2021-03-21,15.7,90,4.1,Moderate Rain,Moderate,Nuwara Eliya
2021-03-22,16.0,85,0.5,Light Rain,Light,Nuwara Eliya
2021-03-23,16.1,80,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-03-24,15.5,86,1.2,Light Rain,Light,Nuwara Eliya
2021-03-25,15.2,88,8.4,Heavy Rain,Heavy,Nuwara Eliya
2021-03-26,16.2,85,0.8,Light Rain,Light,Nuwara Eliya
2021-03-27,16.3,89,3.6,Moderate Rain,Moderate,Nuwara Eliya
2021-03-28,16.2,92,13.6,Heavy Rain,Heavy,Nuwara Eliya
2021-03-29,15.9,84,1.9,Light Rain,Light,Nuwara Eliya
2021-03-30,16.2,84,0.0,Dry,Mild,Nuwara Eliya
2021-03-31,18.3,69,0.1,Light Rain,Light,Nuwara Eliya
2021-04-01,17.7,63,0.1,Light Rain,Light,Nuwara Eliya
2021-04-02,17.6,61,0.0,Dry,Mild,Nuwara Eliya
2021-04-03,17.2,63,0.4,Light Rain,Light,Nuwara Eliya
2021-04-04,18.4,50,0.0,Dry,Mild,Nuwara Eliya
2021-04-05,18.2,57,0.0,Dry,Mild,Nuwara Eliya
2021-04-06,16.3,71,0.0,Dry,Mild,Nuwara Eliya
2021-04-07,15.6,66,0.1,Light Rain,Light,Nuwara Eliya
2021-04-08,15.4,80,2.4,Light Rain,Light,Nuwara Eliya
2021-04-09,15.7,89,14.8,Heavy Rain,Heavy,Nuwara Eliya
2021-04-10,16.2,88,29.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-04-11,15.7,92,62.0,Very Heavy Rain,Extreme,Nuwara Eliya
2021-04-12,15.8,95,10.5,Heavy Rain,Heavy,Nuwara Eliya
2021-04-13,15.8,89,5.9,Moderate Rain,Moderate,Nuwara Eliya
2021-04-14,15.8,92,70.1,Very Heavy Rain,Extreme,Nuwara Eliya
2021-04-15,16.0,91,14.2,Heavy Rain,Heavy,Nuwara Eliya
2021-04-16,16.1,91,5.8,Moderate Rain,Moderate,Nuwara Eliya
2021-04-17,15.9,90,1.3,Light Rain,Light,Nuwara Eliya
2021-04-18,16.2,87,3.2,Moderate Rain,Moderate,Nuwara Eliya
2021-04-19,16.2,85,2.0,Light Rain,Light,Nuwara Eliya
2021-04-20,16.3,82,0.1,Light Rain,Light,Nuwara Eliya
2021-04-21,15.7,87,0.8,Light Rain,Light,Nuwara Eliya
2021-04-22,16.2,87,1.7,Light Rain,Light,Nuwara Eliya
2021-04-23,16.2,90,1.2,Light Rain,Light,Nuwara Eliya
2021-04-24,16.6,81,0.0,Dry,Mild,Nuwara Eliya
2021-04-25,16.4,82,0.0,Dry,Mild,Nuwara Eliya
2021-04-26,16.3,81,0.3,Light Rain,Light,Nuwara Eliya
2021-04-27,16.6,86,1.9,Light Rain,Light,Nuwara Eliya
2021-04-28,16.8,80,2.0,Light Rain,Light,Nuwara Eliya
2021-04-29,16.4,86,1.0,Light Rain,Light,Nuwara Eliya
2021-04-30,16.4,93,7.0,Moderate Rain,Moderate,Nuwara Eliya
2021-05-01,16.5,93,18.1,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-02,16.5,98,34.7,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-03,16.7,94,28.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-04,16.3,94,50.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-05,16.9,85,1.8,Light Rain,Light,Nuwara Eliya
2021-05-06,16.6,93,4.8,Moderate Rain,Moderate,Nuwara Eliya
2021-05-07,16.4,91,2.9,Moderate Rain,Moderate,Nuwara Eliya
2021-05-08,16.9,89,2.0,Light Rain,Light,Nuwara Eliya
2021-05-09,16.8,95,32.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-10,16.8,95,42.7,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-11,16.8,90,44.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-12,16.6,94,48.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-13,16.7,96,50.2,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-14,16.4,95,20.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-15,16.1,91,4.5,Moderate Rain,Moderate,Nuwara Eliya
2021-05-16,16.2,92,1.1,Light Rain,Light,Nuwara Eliya
2021-05-17,17.6,87,4.2,Moderate Rain,Moderate,Nuwara Eliya
2021-05-18,17.0,87,1.6,Light Rain,Light,Nuwara Eliya
2021-05-19,16.3,88,1.3,Light Rain,Light,Nuwara Eliya
2021-05-20,16.3,93,1.8,Light Rain,Light,Nuwara Eliya
2021-05-21,15.9,94,0.5,Light Rain,Light,Nuwara Eliya
2021-05-22,16.1,93,3.5,Moderate Rain,Moderate,Nuwara Eliya
2021-05-23,16.4,96,6.7,Moderate Rain,Moderate,Nuwara Eliya
2021-05-24,16.4,98,15.8,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-25,15.8,98,22.5,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-26,14.8,97,57.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-27,15.2,99,51.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-05-28,15.5,94,4.6,Moderate Rain,Moderate,Nuwara Eliya
2021-05-29,15.7,96,12.6,Heavy Rain,Heavy,Nuwara Eliya
2021-05-30,15.8,94,3.8,Moderate Rain,Moderate,Nuwara Eliya
2021-05-31,16.1,94,3.1,Moderate Rain,Moderate,Nuwara Eliya
2021-06-01,15.9,93,1.1,Light Rain,Light,Nuwara Eliya
2021-06-02,16.2,92,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-06-03,16.7,94,51.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-06-04,16.0,98,71.0,Very Heavy Rain,Extreme,Nuwara Eliya
2021-06-05,15.6,98,11.7,Heavy Rain,Heavy,Nuwara Eliya
2021-06-06,15.2,92,1.2,Light Rain,Light,Nuwara Eliya
2021-06-07,15.8,92,0.1,Light Rain,Light,Nuwara Eliya
2021-06-08,16.3,98,12.2,Heavy Rain,Heavy,Nuwara Eliya
2021-06-09,15.6,95,4.4,Moderate Rain,Moderate,Nuwara Eliya
2021-06-10,15.6,92,1.9,Light Rain,Light,Nuwara Eliya
2021-06-11,14.9,91,0.1,Light Rain,Light,Nuwara Eliya
2021-06-12,15.0,93,7.9,Heavy Rain,Heavy,Nuwara Eliya
2021-06-13,15.5,96,14.7,Heavy Rain,Heavy,Nuwara Eliya
2021-06-14,14.7,95,7.2,Moderate Rain,Moderate,Nuwara Eliya
2021-06-15,14.9,93,1.9,Light Rain,Light,Nuwara Eliya
2021-06-16,15.2,93,2.8,Moderate Rain,Moderate,Nuwara Eliya
2021-06-17,15.3,93,3.3,Moderate Rain,Moderate,Nuwara Eliya
2021-06-18,15.3,89,0.8,Light Rain,Light,Nuwara Eliya
2021-06-19,15.1,86,0.6,Light Rain,Light,Nuwara Eliya
2021-06-20,15.3,82,0.2,Light Rain,Light,Nuwara Eliya
2021-06-21,15.9,82,0.0,Dry,Mild,Nuwara Eliya
2021-06-22,15.0,93,1.4,Light Rain,Light,Nuwara Eliya
2021-06-23,15.8,93,1.5,Light Rain,Light,Nuwara Eliya
2021-06-24,15.1,94,4.5,Moderate Rain,Moderate,Nuwara Eliya
2021-06-25,15.0,91,0.8,Light Rain,Light,Nuwara Eliya
2021-06-26,14.9,93,6.3,Moderate Rain,Moderate,Nuwara Eliya
2021-06-27,14.8,93,2.4,Light Rain,Light,Nuwara Eliya
2021-06-28,15.5,91,0.0,Dry,Mild,Nuwara Eliya
2021-06-29,16.4,86,1.0,Light Rain,Light,Nuwara Eliya
2021-06-30,16.3,91,1.0,Light Rain,Light,Nuwara Eliya
2021-07-01,16.0,93,4.5,Moderate Rain,Moderate,Nuwara Eliya
2021-07-02,15.5,93,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-07-03,15.7,92,1.4,Light Rain,Light,Nuwara Eliya
2021-07-04,16.5,90,10.8,Heavy Rain,Heavy,Nuwara Eliya
2021-07-05,16.9,88,4.1,Moderate Rain,Moderate,Nuwara Eliya
2021-07-06,16.5,95,26.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-07,15.9,95,1.7,Light Rain,Light,Nuwara Eliya
2021-07-08,16.1,96,4.3,Moderate Rain,Moderate,Nuwara Eliya
2021-07-09,15.9,98,22.5,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-10,14.1,97,44.4,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-11,14.3,97,19.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-12,14.7,96,22.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-13,15.3,94,5.4,Moderate Rain,Moderate,Nuwara Eliya
2021-07-14,15.0,94,0.9,Light Rain,Light,Nuwara Eliya
2021-07-15,15.3,89,0.6,Light Rain,Light,Nuwara Eliya
2021-07-16,15.3,94,1.9,Light Rain,Light,Nuwara Eliya
2021-07-17,16.4,95,13.9,Heavy Rain,Heavy,Nuwara Eliya
2021-07-18,15.5,96,6.5,Moderate Rain,Moderate,Nuwara Eliya
2021-07-19,14.9,94,5.4,Moderate Rain,Moderate,Nuwara Eliya
2021-07-20,15.1,92,0.9,Light Rain,Light,Nuwara Eliya
2021-07-21,14.7,95,6.8,Moderate Rain,Moderate,Nuwara Eliya
2021-07-22,14.7,96,23.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-23,14.9,98,35.0,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-24,15.1,96,17.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-07-25,15.7,96,10.6,Heavy Rain,Heavy,Nuwara Eliya
2021-07-26,14.9,94,6.7,Moderate Rain,Moderate,Nuwara Eliya
2021-07-27,15.6,94,4.8,Moderate Rain,Moderate,Nuwara Eliya
2021-07-28,15.2,94,2.0,Light Rain,Light,Nuwara Eliya
2021-07-29,15.4,90,0.4,Light Rain,Light,Nuwara Eliya
2021-07-30,15.0,93,0.9,Light Rain,Light,Nuwara Eliya
2021-07-31,15.3,93,1.2,Light Rain,Light,Nuwara Eliya
2021-08-01,15.2,93,2.1,Light Rain,Light,Nuwara Eliya
2021-08-02,14.8,93,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-08-03,14.9,94,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-08-04,15.0,97,7.5,Heavy Rain,Heavy,Nuwara Eliya
2021-08-05,15.1,95,6.4,Moderate Rain,Moderate,Nuwara Eliya
2021-08-06,15.3,97,7.1,Moderate Rain,Moderate,Nuwara Eliya
2021-08-07,15.8,99,16.0,Very Heavy Rain,Extreme,Nuwara Eliya
2021-08-08,15.6,98,11.4,Heavy Rain,Heavy,Nuwara Eliya
2021-08-09,15.3,97,4.9,Moderate Rain,Moderate,Nuwara Eliya
2021-08-10,15.3,96,2.8,Moderate Rain,Moderate,Nuwara Eliya
2021-08-11,15.4,98,6.3,Moderate Rain,Moderate,Nuwara Eliya
2021-08-12,15.5,98,21.7,Very Heavy Rain,Extreme,Nuwara Eliya
2021-08-13,15.8,92,2.7,Moderate Rain,Moderate,Nuwara Eliya
2021-08-14,14.9,95,5.3,Moderate Rain,Moderate,Nuwara Eliya
2021-08-15,14.4,93,1.0,Light Rain,Light,Nuwara Eliya
2021-08-16,15.1,92,1.2,Light Rain,Light,Nuwara Eliya
2021-08-17,15.0,95,4.9,Moderate Rain,Moderate,Nuwara Eliya
2021-08-18,15.1,94,6.5,Moderate Rain,Moderate,Nuwara Eliya
2021-08-19,14.8,89,1.0,Light Rain,Light,Nuwara Eliya
2021-08-20,15.7,88,1.0,Light Rain,Light,Nuwara Eliya
2021-08-21,15.3,92,3.1,Moderate Rain,Moderate,Nuwara Eliya
2021-08-22,15.4,90,0.9,Light Rain,Light,Nuwara Eliya
2021-08-23,15.4,84,0.6,Light Rain,Light,Nuwara Eliya
2021-08-24,15.0,85,1.3,Light Rain,Light,Nuwara Eliya
2021-08-25,15.4,92,2.4,Light Rain,Light,Nuwara Eliya
2021-08-26,15.5,97,7.7,Heavy Rain,Heavy,Nuwara Eliya
2021-08-27,14.9,96,7.3,Moderate Rain,Moderate,Nuwara Eliya
2021-08-28,14.7,98,24.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-08-29,14.7,99,36.8,Very Heavy Rain,Extreme,Nuwara Eliya
2021-08-30,14.2,97,16.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-08-31,15.1,91,0.8,Light Rain,Light,Nuwara Eliya
2021-09-01,15.0,94,2.5,Moderate Rain,Moderate,Nuwara Eliya
2021-09-02,14.7,96,3.5,Moderate Rain,Moderate,Nuwara Eliya
2021-09-03,14.7,94,1.3,Light Rain,Light,Nuwara Eliya
2021-09-04,15.0,95,4.7,Moderate Rain,Moderate,Nuwara Eliya
2021-09-05,15.2,96,11.2,Heavy Rain,Heavy,Nuwara Eliya
2021-09-06,14.8,98,18.0,Very Heavy Rain,Extreme,Nuwara Eliya
2021-09-07,15.1,94,4.8,Moderate Rain,Moderate,Nuwara Eliya
2021-09-08,15.1,92,1.7,Light Rain,Light,Nuwara Eliya
2021-09-09,15.7,82,0.0,Dry,Mild,Nuwara Eliya
2021-09-10,15.5,87,0.7,Light Rain,Light,Nuwara Eliya
2021-09-11,15.2,93,0.3,Light Rain,Light,Nuwara Eliya
2021-09-12,14.6,91,0.4,Light Rain,Light,Nuwara Eliya
2021-09-13,15.3,95,8.1,Heavy Rain,Heavy,Nuwara Eliya
2021-09-14,15.7,96,9.0,Heavy Rain,Heavy,Nuwara Eliya
2021-09-15,15.8,96,4.7,Moderate Rain,Moderate,Nuwara Eliya
2021-09-16,15.9,97,5.5,Moderate Rain,Moderate,Nuwara Eliya
2021-09-17,15.8,95,3.2,Moderate Rain,Moderate,Nuwara Eliya
2021-09-18,16.1,94,13.2,Heavy Rain,Heavy,Nuwara Eliya
2021-09-19,16.4,91,8.7,Heavy Rain,Heavy,Nuwara Eliya
2021-09-20,15.9,90,2.9,Moderate Rain,Moderate,Nuwara Eliya
2021-09-21,15.3,95,2.3,Light Rain,Light,Nuwara Eliya
2021-09-22,16.1,91,1.2,Light Rain,Light,Nuwara Eliya
2021-09-23,15.8,94,1.9,Light Rain,Light,Nuwara Eliya
2021-09-24,16.2,95,9.3,Heavy Rain,Heavy,Nuwara Eliya
2021-09-25,15.6,97,7.3,Moderate Rain,Moderate,Nuwara Eliya
2021-09-26,15.5,97,13.4,Heavy Rain,Heavy,Nuwara Eliya
2021-09-27,14.4,95,16.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-09-28,14.6,98,35.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-09-29,15.1,91,0.3,Light Rain,Light,Nuwara Eliya
2021-09-30,14.8,95,2.4,Light Rain,Light,Nuwara Eliya
2021-10-01,15.0,95,22.5,Very Heavy Rain,Extreme,Nuwara Eliya
2021-10-02,15.8,89,4.2,Moderate Rain,Moderate,Nuwara Eliya
2021-10-03,16.1,93,2.1,Light Rain,Light,Nuwara Eliya
2021-10-04,15.4,95,1.5,Light Rain,Light,Nuwara Eliya
2021-10-05,16.2,96,16.2,Very Heavy Rain,Extreme,Nuwara Eliya
2021-10-06,15.6,93,7.9,Heavy Rain,Heavy,Nuwara Eliya
2021-10-07,16.0,89,0.1,Light Rain,Light,Nuwara Eliya
2021-10-08,15.5,88,0.7,Light Rain,Light,Nuwara Eliya
2021-10-09,15.2,92,0.9,Light Rain,Light,Nuwara Eliya
2021-10-10,15.5,96,6.3,Moderate Rain,Moderate,Nuwara Eliya
2021-10-11,15.3,97,12.3,Heavy Rain,Heavy,Nuwara Eliya
2021-10-12,14.7,95,5.1,Moderate Rain,Moderate,Nuwara Eliya
2021-10-13,15.0,93,2.3,Light Rain,Light,Nuwara Eliya
2021-10-14,15.2,95,3.5,Moderate Rain,Moderate,Nuwara Eliya
2021-10-15,15.9,93,6.0,Moderate Rain,Moderate,Nuwara Eliya
2021-10-16,15.0,94,9.4,Heavy Rain,Heavy,Nuwara Eliya
2021-10-17,14.7,90,0.2,Light Rain,Light,Nuwara Eliya
2021-10-18,15.2,94,4.1,Moderate Rain,Moderate,Nuwara Eliya
2021-10-19,15.8,92,7.3,Moderate Rain,Moderate,Nuwara Eliya
2021-10-20,15.9,93,12.3,Heavy Rain,Heavy,Nuwara Eliya
2021-10-21,15.7,93,11.7,Heavy Rain,Heavy,Nuwara Eliya
2021-10-22,15.8,92,20.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-10-23,15.2,94,26.2,Very Heavy Rain,Extreme,Nuwara Eliya
2021-10-24,14.7,93,5.0,Moderate Rain,Moderate,Nuwara Eliya
2021-10-25,15.8,89,4.0,Moderate Rain,Moderate,Nuwara Eliya
2021-10-26,15.5,93,10.0,Heavy Rain,Heavy,Nuwara Eliya
2021-10-27,15.6,92,1.4,Light Rain,Light,Nuwara Eliya
2021-10-28,15.2,93,22.3,Very Heavy Rain,Extreme,Nuwara Eliya
2021-10-29,15.4,95,8.0,Heavy Rain,Heavy,Nuwara Eliya
2021-10-30,15.6,96,11.5,Heavy Rain,Heavy,Nuwara Eliya
2021-10-31,16.2,93,37.6,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-01,16.0,94,33.1,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-02,16.6,88,21.1,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-03,15.9,93,5.1,Moderate Rain,Moderate,Nuwara Eliya
2021-11-04,15.5,92,3.1,Moderate Rain,Moderate,Nuwara Eliya
2021-11-05,14.9,93,1.8,Light Rain,Light,Nuwara Eliya
2021-11-06,14.9,96,14.2,Heavy Rain,Heavy,Nuwara Eliya
2021-11-07,14.7,97,10.4,Heavy Rain,Heavy,Nuwara Eliya
2021-11-08,14.3,99,44.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-09,15.1,98,30.7,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-10,14.9,96,8.3,Heavy Rain,Heavy,Nuwara Eliya
2021-11-11,15.1,95,4.2,Moderate Rain,Moderate,Nuwara Eliya
2021-11-12,14.7,95,11.9,Heavy Rain,Heavy,Nuwara Eliya
2021-11-13,14.8,93,1.7,Light Rain,Light,Nuwara Eliya
2021-11-14,14.6,96,8.7,Heavy Rain,Heavy,Nuwara Eliya
2021-11-15,15.2,96,9.2,Heavy Rain,Heavy,Nuwara Eliya
2021-11-16,15.4,96,5.1,Moderate Rain,Moderate,Nuwara Eliya
2021-11-17,15.1,96,6.0,Moderate Rain,Moderate,Nuwara Eliya
2021-11-18,15.0,97,6.2,Moderate Rain,Moderate,Nuwara Eliya
2021-11-19,15.3,94,6.8,Moderate Rain,Moderate,Nuwara Eliya
2021-11-20,15.2,80,1.2,Light Rain,Light,Nuwara Eliya
2021-11-21,13.9,64,0.0,Dry,Cold,Nuwara Eliya
2021-11-22,14.9,73,0.0,Dry,Cold,Nuwara Eliya
2021-11-23,15.6,93,8.2,Heavy Rain,Heavy,Nuwara Eliya
2021-11-24,15.6,97,26.9,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-25,15.0,98,41.4,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-26,15.5,94,8.3,Heavy Rain,Heavy,Nuwara Eliya
2021-11-27,15.5,94,23.7,Very Heavy Rain,Extreme,Nuwara Eliya
2021-11-28,15.5,94,5.1,Moderate Rain,Moderate,Nuwara Eliya
2021-11-29,15.5,95,4.8,Moderate Rain,Moderate,Nuwara Eliya
2021-11-30,15.1,94,5.6,Moderate Rain,Moderate,Nuwara Eliya
2021-12-01,14.9,89,0.6,Light Rain,Light,Nuwara Eliya
2021-12-02,15.4,82,2.4,Light Rain,Light,Nuwara Eliya
2021-12-03,15.9,92,2.2,Light Rain,Light,Nuwara Eliya
2021-12-04,15.6,92,1.5,Light Rain,Light,Nuwara Eliya
2021-12-05,15.6,91,1.7,Light Rain,Light,Nuwara Eliya
2021-12-06,15.5,92,2.0,Light Rain,Light,Nuwara Eliya
2021-12-07,15.5,83,0.0,Dry,Mild,Nuwara Eliya
2021-12-08,15.6,83,1.3,Light Rain,Light,Nuwara Eliya
2021-12-09,15.3,85,0.6,Light Rain,Light,Nuwara Eliya
2021-12-10,15.0,89,0.6,Light Rain,Light,Nuwara Eliya
2021-12-11,15.2,91,1.1,Light Rain,Light,Nuwara Eliya
2021-12-12,14.8,90,6.1,Moderate Rain,Moderate,Nuwara Eliya
2021-12-13,15.3,96,12.8,Heavy Rain,Heavy,Nuwara Eliya
2021-12-14,14.8,95,2.3,Light Rain,Light,Nuwara Eliya
2021-12-15,14.8,95,3.7,Moderate Rain,Moderate,Nuwara Eliya
2021-12-16,15.4,92,3.7,Moderate Rain,Moderate,Nuwara Eliya
2021-12-17,15.4,84,0.9,Light Rain,Light,Nuwara Eliya
2021-12-18,15.7,87,9.2,Heavy Rain,Heavy,Nuwara Eliya
2021-12-19,15.5,94,6.1,Moderate Rain,Moderate,Nuwara Eliya
2021-12-20,15.2,86,0.1,Light Rain,Light,Nuwara Eliya
2021-12-21,15.7,90,2.2,Light Rain,Light,Nuwara Eliya
2021-12-22,15.6,88,1.3,Light Rain,Light,Nuwara Eliya
2021-12-23,15.0,89,0.6,Light Rain,Light,Nuwara Eliya
2021-12-24,14.8,72,0.0,Dry,Cold,Nuwara Eliya
2021-12-25,12.6,72,0.0,Dry,Cold,Nuwara Eliya
2021-12-26,12.4,82,0.0,Dry,Cold,Nuwara Eliya
2021-12-27,13.4,87,0.1,Light Rain,Light,Nuwara Eliya
2021-12-28,13.7,84,0.2,Light Rain,Light,Nuwara Eliya
2021-12-29,14.4,85,0.0,Dry,Cold,Nuwara Eliya
2021-12-30,15.1,88,2.0,Light Rain,Light,Nuwara Eliya
2021-12-31,15.2,91,3.9,Moderate Rain,Moderate,Nuwara Eliya
2022-01-01,15.2,94,1.5,Light Rain,Light,Nuwara Eliya
2022-01-02,15.6,93,2.9,Moderate Rain,Moderate,Nuwara Eliya
2022-01-03,15.2,95,7.1,Moderate Rain,Moderate,Nuwara Eliya
2022-01-04,15.0,97,8.3,Heavy Rain,Heavy,Nuwara Eliya
2022-01-05,15.0,95,3.7,Moderate Rain,Moderate,Nuwara Eliya
2022-01-06,15.4,92,0.1,Light Rain,Light,Nuwara Eliya
2022-01-07,15.4,87,0.5,Light Rain,Light,Nuwara Eliya
2022-01-08,14.6,88,1.1,Light Rain,Light,Nuwara Eliya
2022-01-09,14.6,95,5.8,Moderate Rain,Moderate,Nuwara Eliya
2022-01-10,14.6,95,9.6,Heavy Rain,Heavy,Nuwara Eliya
2022-01-11,15.1,91,1.1,Light Rain,Light,Nuwara Eliya
2022-01-12,15.3,91,1.4,Light Rain,Light,Nuwara Eliya
2022-01-13,15.4,89,1.8,Light Rain,Light,Nuwara Eliya
2022-01-14,14.6,89,1.4,Light Rain,Light,Nuwara Eliya
2022-01-15,15.3,86,0.7,Light Rain,Light,Nuwara Eliya
2022-01-16,14.9,89,1.1,Light Rain,Light,Nuwara Eliya
2022-01-17,14.7,91,1.0,Light Rain,Light,Nuwara Eliya
2022-01-18,14.7,88,2.6,Moderate Rain,Moderate,Nuwara Eliya
2022-01-19,15.1,91,1.2,Light Rain,Light,Nuwara Eliya
2022-01-20,14.4,75,0.0,Dry,Cold,Nuwara Eliya
2022-01-21,14.4,55,0.0,Dry,Cold,Nuwara Eliya
2022-01-22,13.0,52,0.0,Dry,Cold,Nuwara Eliya
2022-01-23,12.9,57,0.0,Dry,Cold,Nuwara Eliya
2022-01-24,13.5,64,0.0,Dry,Cold,Nuwara Eliya
2022-01-25,13.4,75,0.0,Dry,Cold,Nuwara Eliya
2022-01-26,13.4,81,0.7,Light Rain,Light,Nuwara Eliya
2022-01-27,13.5,75,0.0,Dry,Cold,Nuwara Eliya
2022-01-28,14.1,79,0.7,Light Rain,Light,Nuwara Eliya
2022-01-29,16.1,87,1.1,Light Rain,Light,Nuwara Eliya
2022-01-30,15.7,83,0.1,Light Rain,Light,Nuwara Eliya
2022-01-31,15.2,93,2.7,Moderate Rain,Moderate,Nuwara Eliya
2022-02-01,14.9,73,0.0,Dry,Cold,Nuwara Eliya
2022-02-02,15.8,70,0.1,Light Rain,Light,Nuwara Eliya
2022-02-03,15.5,74,2.6,Moderate Rain,Moderate,Nuwara Eliya
2022-02-04,16.9,58,0.0,Dry,Mild,Nuwara Eliya
2022-02-05,16.1,69,1.1,Light Rain,Light,Nuwara Eliya
2022-02-06,14.3,60,0.0,Dry,Cold,Nuwara Eliya
2022-02-07,14.3,89,2.2,Light Rain,Light,Nuwara Eliya
2022-02-08,15.1,66,0.0,Dry,Mild,Nuwara Eliya
2022-02-09,15.6,58,0.0,Dry,Mild,Nuwara Eliya
2022-02-10,15.2,87,9.3,Heavy Rain,Heavy,Nuwara Eliya
2022-02-11,15.4,93,9.7,Heavy Rain,Heavy,Nuwara Eliya
2022-02-12,15.6,92,3.9,Moderate Rain,Moderate,Nuwara Eliya
2022-02-13,14.6,98,9.5,Heavy Rain,Heavy,Nuwara Eliya
2022-02-14,14.9,94,2.0,Light Rain,Light,Nuwara Eliya
2022-02-15,15.1,85,0.0,Dry,Mild,Nuwara Eliya
2022-02-16,15.8,68,0.0,Dry,Mild,Nuwara Eliya
2022-02-17,16.3,58,0.0,Dry,Mild,Nuwara Eliya
2022-02-18,15.6,79,1.8,Light Rain,Light,Nuwara Eliya
2022-02-19,15.7,89,0.8,Light Rain,Light,Nuwara Eliya
